Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;ENERGIA ELÉTRICA;AIEF ENERGI;33 - OUTRAS DESPESAS CORRENTES;33.90.47 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;3390.47.22 - CONTRIBUIÇÃO P/ CUSTEIO DE ILUMINAÇÃO PÚBLICA;CONTRIBUIÇÃO PARA CUSTEIO DE ILUMINAÇÃO PÚBLICA;46.800,00;46.800,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;AQUISIÇÃO DE SOFTWARE;AREA AQISOF;44 - INVESTIMENTOS;44.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;4490.39.93 - AQUISIÇÃO DE SOFTWARE;LICENÇA DE SOFTWARE;2.700,00;1.350,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;GDG - DIRETORIA-GERAL;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.15 - MATERIAL PARA FESTIVIDADES E HOMENAGENS;MEDALHAS EM GERAL;22.800,00;22.800,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;GDG - DIRETORIA-GERAL;SERVIÇOS DE COMUNICAÇÃO EM GERAL;AOSA COMUNI;33 - OUTRAS DESPESAS CORRENTES;33.91.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3391.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;SERVIÇOS DE COMUNICAÇÃO EM GERAL;30.000,00;30.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;SEGUROS EM GERAL;AOSA SEGURO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.69 - SEGUROS EM GERAL;SEGURO DE BENS MÓVEIS E IMÓVEIS;40.000,00;40.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.06 - APARELHOS E EQUIPAMENTOS DE COMUNICAÇÃO;APARELHO TELEFÔNICO;7.500,00;3.700,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.06 - APARELHOS E EQUIPAMENTOS DE COMUNICAÇÃO;HEADSET;2.500,00;2.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;EQUIPAMENTOS MÉDICOS E ODONTOLÓGICOS;AREA MEDODO;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.08 - APAR. EQUIP. UTENS. MÉD. ODONT. LABOR. HOSPITALAR;MACA;6.200,00;6.200,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;ESCADA COM 08 DEGRAUS;240,00;112,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;FOGÃO;2.500,00;1.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;FORNO DE MICROONDAS;7.500,00;7.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;FRIGOBAR;16.000,00;8.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;GELADEIRA;10.000,00;2.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;LIQUIDIFICADOR;1.500,00;600,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.30 - MÁQUINAS E EQUIPAMENTOS ENERGÉTICOS;NOBREAK;7.260,00;3.630,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.30 - MÁQUINAS E EQUIPAMENTOS ENERGÉTICOS;TRANSFORMADOR DE VOLTAGEM;9.384,00;4.692,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.32 - MÁQUINAS E EQUIPAMENTOS GRÁFICOS;IMPRESSORA PLOTTER;10.000,00;10.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.34 - MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS DIVERSOS;CESTO DE LIXO;2.880,00;2.880,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.34 - MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS DIVERSOS;BEBEDOURO;13.920,00;6.960,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.34 - MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS DIVERSOS;CONTAINER PARA LIXO;15.960,00;4.788,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.34 - MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS DIVERSOS;PEDESTAL ORGANIZADOR DE FILAS;1.500,00;1.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.36 - MÁQUINAS, INSTALAÇÕES E UTENS. DE ESCRITÓRIO;CALCULADORA;2.250,00;1.125,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;ARMÁRIO;19.960,00;19.960,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;ARQUIVO;24.000,00;24.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;CARRINHO;2.152,00;2.152,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;GAVETEIRO;11.000,00;11.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;MESA;26.000,00;26.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;SOFÁ;41.600,00;41.600,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;APARELHO DE DVD;3.000,00;1.400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;CINZEIROS;10.800,00;5.400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;COLETOR DE DADOS PORTATIL;6.000,00;4.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;ESTANTE;40.600,00;20.300,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;LONGARINA;30.000,00;15.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;RELÓGIO PAREDE;800,00;400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;TELEVISÃO C/ CONTROLE REMOTO;30.000,00;10.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;VENTILADOR DE CHÃO (PEDESTAL);6.000,00;3.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;VEÍCULOS;AREA VEICUL;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.52 - VEÍCULOS DE TRAÇÃO MECÂNICA;AUTOMÓVEIS;180.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;ASSINATURAS DE PERIÓDICOS E ANUIDADES;0,00;6.649,44
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;MANUTENÇÃO DE SOFTWARE;AOSI MANSOF;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.08 - MANUTENÇÃO DE SOFTWARE;MANUTENÇÃO DE SOFTWARE;3.900,00;3.900,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.91.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3391.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;ASSINATURAS EM GERAL;6.650,44;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.18 - COLEÇÕES E MATERIAIS BIBLIOGRÁFICOS;LIVROS;20.000,00;10.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;EVENTOS;AOSA EVENTO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.15 - MATERIAL PARA FESTIVIDADES E HOMENAGENS;ARRANJO DE FLORES DIVERSAS;38.649,30;20.649,30
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;DIVULGAÇÃO INSTITUCIONAL;AOSA DIVULG;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;MATERIAL PARA DIVULGAÇÃO;0,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;ASSINATURAS EM GERAL;0,00;1.200,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;SERVIÇOS DE ACESSO E PESQUISA A BASE DE DADOS;100.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;EVENTOS;AOSA EVENTO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.59 - SERVIÇOS DE AUDIO, VÍDEO E FOTO;SERVIÇOS DE FOTOGRAFIA;77.000,00;16.021,64
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;SERVIÇOS GRÁFICOS, DE ÁUDIO, VÍDEO E FOTO;AOSA GRAVFO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.63 - SERVIÇOS GRÁFICOS;SERVIÇOS GERAIS DE IMPRESSÃO;47.000,00;17.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;DIVULGAÇÃO INSTITUCIONAL;AOSA DIVULG;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.92 - SERVIÇOS DE PUBLICIDADE INSTITUCIONAL;SERVIÇOS DE PUBLICIDADE INSTITUCIONAL;300.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.91.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3391.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;ASSINATURAS EM GERAL;1.200,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEDCO - SEÇAO DE EDITAIS E CONTRATOS;SERVIÇOS DE COMUNICAÇÃO EM GERAL;AOSA COMUNI;33 - OUTRAS DESPESAS CORRENTES;33.91.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3391.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;SERVIÇOS DE COMUNICAÇÃO EM GERAL;45.000,00;45.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;ALIMENTAÇÃO;AOSA ALIMEN;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.07 - GENEROS DE ALIMENTAÇÃO;PRODUTOS ALIMENTÍCIOS;42.892,68;42.892,68
