Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;AOSA MANMAQ;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.17 - MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E  EQUIPAMENT;SERVIÇOS DE MANUTENÇÃO DE MÓVEIS;3.000,00;3.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;AOSA MANMAQ;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.17 - MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E  EQUIPAMENT;SERVIÇOS DE MANUTENÇÃO, CONSERVAÇÃO E REPAROS EM CENTRAL TELEFÔNICA;48.098,00;48.098,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E LEGALIZAÇÃO DE VEÍCULOS;AOSA MANVEI;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.01 - COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;130.020,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E LEGALIZAÇÃO DE VEÍCULOS;AOSA MANVEI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.19 - MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS;SERVIÇO DE MONITORAMENTO DE VEÍCULOS;95.000,00;95.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E LEGALIZAÇÃO DE VEÍCULOS;AOSA MANVEI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.69 - SEGUROS EM GERAL;SEGURO OBRIGATORIO DE VEICULOS;9.502,92;9.502,92
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E LEGALIZAÇÃO DE VEÍCULOS;AOSA MANVEI;33 - OUTRAS DESPESAS CORRENTES;33.90.47 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;3390.47.10 - TAXAS;TAXA DE LICENCIAMENTO DE VEÍCULOS AUTOMOTORES;2.879,10;2.879,10
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.16 - MATERIAL DE EXPEDIENTE;CARIMBOS DIVERSOS;9.600,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;AOSA MATMOV;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.25 - MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;2.000,00;2.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;SERVIÇOS DE COMUNICAÇÃO EM GERAL;AOSA COMUNI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;CONTRATOS E.C.T;100.015,20;100.015,20
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;SERVIÇOS DE COMUNICAÇÃO EM GERAL;AOSA COMUNI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;SERVIÇOS DE COMUNICAÇÃO EM GERAL;54.000,00;54.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;SERVIÇOS DE COPA E COZINHA;AOSA COZINH;33 - OUTRAS DESPESAS CORRENTES;33.90.37 - LOCAÇÃO DE MÃO DE OBRA;3390.37.05 - SERVIÇOS DE COPA E COZINHA;SERVIÇOS DE COPEIRAGEM E GARÇOM;0,00;171.254,56
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;SERVIÇOS DE COPA E COZINHA;AOSA COZINH;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.46 - SERVIÇOS DOMÉSTICOS;SERVIÇOS DE LAVANDERIA;7.800,00;7.800,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;TELEFONIA;AOSA TELEFO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.58 - SERVIÇOS DE TELECOMUNICAÇÕES;SERVIÇO DE TELEFONIA FIXA;339.245,88;206.020,68
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;TELEFONIA;AOSA TELEFO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.58 - SERVIÇOS DE TELECOMUNICAÇÕES;SERVIÇOS DE TELEFONIA MÓVEL E CELULAR;238.588,80;65.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E CONSERVAÇÃO DE EQUIP.PROCESSAMENTO DE DADOS;AOSI MANDAD;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.17 - MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E  EQUIPAMENT;MANUTENÇÃO DE NO BREAK;27.720,00;27.720,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;MANUTENÇÃO E CONSERVAÇÃO DE EQUIP.PROCESSAMENTO DE DADOS;AOSI MANDAD;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.95 - MANUT.CONSERV.EQUIP.DE PROCESSAMENTO DADOS;MANUT.CONSERV.EQUIP.DE PROCESSAMENTO DADOS;10.800,00;10.800,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.51 - PEÇAS NÃO INCORPORÁVEIS A IMÓVEIS;PERSIANAS;58.380,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;CSEG - COORDENADORIA DE SERVIÇOS GERAIS;VEÍCULOS;AREA VEICUL;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.52 - VEÍCULOS DE TRAÇÃO MECÂNICA;AUTOMÓVEIS;180.000,00;180.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;SEGUROS EM GERAL;AOSA SEGURO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.69 - SEGUROS EM GERAL;SEGURO DE BENS MÓVEIS E IMÓVEIS;40.000,00;40.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;ARMÁRIO;90.000,00;45.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;CADEIRA;65.000,00;32.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;GAVETEIRO;21.000,00;32.400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;LONGARINA;50.000,00;25.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;MESA;70.000,00;270.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;MÓVEIS;AREA MOVEIS;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;POLTRONA;60.000,00;27.600,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;APARELHO DE DVD;3.000,00;1.800,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;CAFETEIRA;4.000,00;2.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;FOGÃO;6.650,00;4.200,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;FORNO DE MICROONDAS;10.000,00;4.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.12 - APARELHOS E UTENSÍLIOS DOMÉSTICOS;GELADEIRA;28.000,00;25.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.33 - EQUIPAMENTOS PARA ÁUDIO, VÍDEO E FOTO;FONE DE OUVIDO;1.400,00;1.400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.33 - EQUIPAMENTOS PARA ÁUDIO, VÍDEO E FOTO;MÁQUINA FOTOGRÁFICA;6.000,00;3.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.34 - MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS DIVERSOS;BEBEDOURO;33.250,00;9.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;APARELHO DE TELEFONE IP;8.000,00;8.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.36 - MÁQUINAS, INSTALAÇÕES E UTENS. DE ESCRITÓRIO;CALCULADORA;1.500,00;1.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;APARELHO FAX;9.000,00;2.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;AR CONDICIONADO;117.000,00;119.600,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;FORNO ELÉTRICO;10.000,00;4.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;LIQUIDIFICADOR TIPO DOMÉSTICO;2.000,00;1.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;QUADRO IMANTADO;10.000,00;490,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;QUADRO INTERATIVO;5.000,00;900,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;SUPORTE PARA MICROONDAS;800,00;400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;TELEVISÃO C/ CONTROLE REMOTO;52.000,00;6.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBEP - SEÇAO DE BENS PATRIMONIAIS;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.42 - MOBILIÁRIO EM GERAL;VENTILADOR DE CHÃO (PEDESTAL);3.500,00;450,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;ASSINATURAS EM GERAL;2.100,00;2.100,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;MANUTENÇÃO DE SOFTWARE;AOSI MANSOF;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.08 - MANUTENÇÃO DE SOFTWARE;MANUTENÇÃO DE SOFTWARE;6.000,00;6.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;AQUISIÇÃO DE SOFTWARE;AREA AQISOF;44 - INVESTIMENTOS;44.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;4490.39.93 - AQUISIÇÃO DE SOFTWARE;AQUISIÇÃO DE SOFTWARE;24.000,00;24.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;LEITOR ÓTICO, LASER OU CÓDIGO DE BARRAS;6.600,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;MICROCOMPUTADOR;7.500,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEBIB - SEÇAO DE BIBLIOTECA;OUTROS MATERIAIS PERMANENTES E EQUIPAMENTOS;AREA PERMAN;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.18 - COLEÇÕES E MATERIAIS BIBLIOGRÁFICOS;LIVROS;21.000,00;0,00
